sample,height,width,total_pixels,gt_unique_classes,pred_unique_classes,GT_Background_pixels,GT_Background_pct,Pred_Background_pixels,Pred_Background_pct,GT_Bareland_pixels,GT_Bareland_pct,Pred_Bareland_pixels,Pred_Bareland_pct,GT_Rangeland_pixels,GT_Rangeland_pct,Pred_Rangeland_pixels,Pred_Rangeland_pct,GT_Developed_pixels,GT_Developed_pct,Pred_Developed_pixels,Pred_Developed_pct,GT_Road_pixels,GT_Road_pct,Pred_Road_pixels,Pred_Road_pct,GT_Tree_pixels,GT_Tree_pct,Pred_Tree_pixels,Pred_Tree_pct,GT_Water_pixels,GT_Water_pct,Pred_Water_pixels,Pred_Water_pct,GT_Agriculture_pixels,GT_Agriculture_pct,Pred_Agriculture_pixels,Pred_Agriculture_pct,GT_Building_pixels,GT_Building_pct,Pred_Building_pixels,Pred_Building_pct
chisinau_61.tif,1024,1024,1048576,5,6,0,0.0,0,0.0,71103,6.780910491943359,16136,1.538848876953125,260173,24.812030792236328,287335,27.402400970458984,110659,10.553264617919922,132202,12.607765197753906,258077,24.612140655517578,287796,27.446365356445312,0,0.0,3564,0.3398895263671875,0,0.0,0,0.0,348564,33.24165344238281,321543,30.664730072021484,0,0.0,0,0.0
chisinau_62.tif,1024,1024,1048576,5,5,0,0.0,0,0.0,61761,5.889987945556641,13928,1.328277587890625,250006,23.842430114746094,304054,28.996849060058594,105041,10.01749038696289,107096,10.213470458984375,196857,18.773746490478516,221801,21.152591705322266,0,0.0,0,0.0,0,0.0,0,0.0,434911,41.47634506225586,401697,38.30881118774414,0,0.0,0,0.0
chisinau_66.tif,1024,1024,1048576,5,7,0,0.0,0,0.0,165940,15.825271606445312,109525,10.445117950439453,332164,31.677627563476562,421015,40.151119232177734,58046,5.535697937011719,51173,4.880237579345703,274769,26.20401382446289,303481,28.942203521728516,0,0.0,39,0.003719329833984375,0,0.0,14012,1.3362884521484375,217657,20.757389068603516,149331,14.241313934326172,0,0.0,0,0.0
chisinau_67.tif,1024,1024,1048576,5,6,0,0.0,0,0.0,206164,19.661331176757812,170886,16.296958923339844,238121,22.708988189697266,285866,27.262306213378906,178890,17.060279846191406,190733,18.189716339111328,303591,28.952693939208984,332916,31.749343872070312,0,0.0,0,0.0,0,0.0,11937,1.1384010314941406,121810,11.616706848144531,56238,5.363273620605469,0,0.0,0,0.0
chisinau_68.tif,1024,1024,1048576,6,7,0,0.0,0,0.0,281254,26.822471618652344,80352,7.6629638671875,104956,10.009384155273438,144754,13.804817199707031,65038,6.202507019042969,40398,3.8526535034179688,430877,41.09163284301758,593640,56.613922119140625,8477,0.8084297180175781,4417,0.4212379455566406,0,0.0,3623,0.3455162048339844,157974,15.065574645996094,181392,17.29888916015625,0,0.0,0,0.0
chisinau_7.tif,1024,1024,1048576,5,6,0,0.0,0,0.0,22316,2.1282196044921875,5702,0.5437850952148438,303248,28.91998291015625,365433,34.850406646728516,68411,6.524181365966797,85196,8.124923706054688,212732,20.287704467773438,182750,17.42839813232422,0,0.0,175,0.016689300537109375,0,0.0,0,0.0,441869,42.13991165161133,409320,39.035797119140625,0,0.0,0,0.0
chisinau_8.tif,1024,1024,1048576,5,6,0,0.0,11364,1.0837554931640625,42102,4.015159606933594,35930,3.4265518188476562,330809,31.548404693603516,352444,33.61167907714844,65482,6.244850158691406,99446,9.483909606933594,190345,18.152713775634766,170797,16.288471221923828,0,0.0,0,0.0,0,0.0,0,0.0,419838,40.03887176513672,378595,36.10563278198242,0,0.0,0,0.0
chisinau_9.tif,1024,1024,1048576,6,7,19437,1.8536567687988281,17448,1.663970947265625,25090,2.3927688598632812,9439,0.9001731872558594,289495,27.608394622802734,352670,33.63323211669922,76059,7.253551483154297,86612,8.259963989257812,127026,12.114143371582031,118126,11.265373229980469,0,0.0,2,0.00019073486328125,0,0.0,0,0.0,511469,48.77748489379883,464279,44.277095794677734,0,0.0,0,0.0
christchurch_1.tif,1024,1024,1048576,8,8,28,0.0026702880859375,0,0.0,376822,35.936546325683594,607141,57.9014778137207,56593,5.397129058837891,103463,9.867000579833984,40289,3.8422584533691406,89227,8.509349822998047,74401,7.095432281494141,52523,5.008983612060547,350120,33.390045166015625,138583,13.216304779052734,0,0.0,29120,2.777099609375,23903,2.2795677185058594,28388,2.7072906494140625,0,0.0,0,0.0
christchurch_11.tif,1024,1024,1048576,5,5,0,0.0,0,0.0,138422,13.200950622558594,175669,16.753101348876953,457205,43.60246658325195,418697,39.930057525634766,217049,20.699405670166016,221261,21.101093292236328,69168,6.59637451171875,70708,6.7432403564453125,0,0.0,0,0.0,0,0.0,0,0.0,166732,15.900802612304688,162241,15.47250747680664,0,0.0,0,0.0
christchurch_12.tif,1024,1024,1048576,7,5,37,0.003528594970703125,0,0.0,192688,18.37615966796875,157907,15.059185028076172,270016,25.750732421875,273122,26.04694366455078,90415,8.62264633178711,105957,10.104846954345703,234196,22.334671020507812,216663,20.662593841552734,1886,0.17986297607421875,0,0.0,0,0.0,0,0.0,259338,24.732398986816406,294927,28.12643051147461,0,0.0,0,0.0
christchurch_14.tif,1024,1024,1048576,7,8,3594,0.34275054931640625,2285,0.21791458129882812,695871,66.36343002319336,686237,65.44466018676758,25519,2.4336814880371094,25745,2.4552345275878906,12148,1.1585235595703125,15521,1.4801979064941406,141208,13.466644287109375,145549,13.880634307861328,22471,2.1430015563964844,3617,0.3449440002441406,0,0.0,19555,1.8649101257324219,147765,14.091968536376953,150067,14.311504364013672,0,0.0,0,0.0
christchurch_15.tif,1024,1024,1048576,7,6,5,0.000476837158203125,0,0.0,237893,22.687244415283203,232433,22.16653823852539,13312,1.26953125,20251,1.9312858581542969,24221,2.309894561767578,15038,1.4341354370117188,174407,16.632747650146484,167370,15.961647033691406,598434,57.07111358642578,612750,58.43639373779297,0,0.0,0,0.0,304,0.02899169921875,734,0.06999969482421875,0,0.0,0,0.0
christchurch_19.tif,1024,1024,1048576,6,5,0,0.0,0,0.0,233353,22.254276275634766,173487,16.54500961303711,265838,25.35228729248047,256951,24.504756927490234,114277,10.898303985595703,128340,12.239456176757812,146676,13.988113403320312,167468,15.970993041992188,288,0.0274658203125,0,0.0,0,0.0,0,0.0,288144,27.47955322265625,322330,30.739784240722656,0,0.0,0,0.0
christchurch_2.tif,1024,1024,1048576,6,6,0,0.0,0,0.0,380105,36.249637603759766,586337,55.91745376586914,154326,14.717674255371094,171586,16.36371612548828,82859,7.902050018310547,60039,5.725765228271484,125555,11.973857879638672,88372,8.427810668945312,204715,19.523143768310547,15013,1.4317512512207031,0,0.0,0,0.0,101016,9.633636474609375,127229,12.133502960205078,0,0.0,0,0.0
christchurch_20.tif,1024,1024,1048576,5,6,0,0.0,0,0.0,250054,23.847007751464844,610777,58.248233795166016,96445,9.197711944580078,168085,16.029834747314453,0,0.0,36263,3.4583091735839844,14978,1.4284133911132812,1366,0.13027191162109375,0,0.0,0,0.0,672698,64.15348052978516,218176,20.806884765625,14401,1.3733863830566406,13909,1.3264656066894531,0,0.0,0,0.0
christchurch_24.tif,1024,1024,1048576,7,7,0,0.0,0,0.0,197346,18.82038116455078,547926,52.254295349121094,42939,4.094982147216797,38458,3.6676406860351562,63130,6.020545959472656,53953,5.145359039306641,101115,9.643077850341797,95908,9.146499633789062,29589,2.821826934814453,17080,1.628875732421875,573943,54.735469818115234,250120,23.853302001953125,40514,3.8637161254882812,45131,4.304027557373047,0,0.0,0,0.0
christchurch_25.tif,1024,1024,1048576,6,6,0,0.0,0,0.0,578526,55.17253875732422,504510,48.11382293701172,90736,8.65325927734375,73871,7.044887542724609,17575,1.6760826110839844,21364,2.0374298095703125,321532,30.663681030273438,304307,29.020977020263672,0,0.0,0,0.0,22477,2.143573760986328,128335,12.23897933959961,17730,1.6908645629882812,16189,1.5439033508300781,0,0.0,0,0.0
christchurch_26.tif,1024,1024,1048576,6,5,21,0.002002716064453125,0,0.0,589028,56.17408752441406,517777,49.37906265258789,0,0.0,17467,1.6657829284667969,27206,2.5945663452148438,16449,1.5686988830566406,309533,29.519367218017578,495860,47.28889465332031,0,0.0,0,0.0,121310,11.569023132324219,0,0.0,1478,0.14095306396484375,1023,0.09756088256835938,0,0.0,0,0.0
christchurch_28.tif,1024,1024,1048576,7,7,0,0.0,0,0.0,162453,15.492725372314453,79419,7.573986053466797,107070,10.210990905761719,91676,8.742904663085938,73358,6.995964050292969,86722,8.270454406738281,655688,62.531280517578125,674561,64.33115005493164,1322,0.12607574462890625,1771,0.16889572143554688,4,0.0003814697265625,58127,5.543422698974609,48681,4.642581939697266,56300,5.3691864013671875,0,0.0,0,0.0
christchurch_29.tif,1024,1024,1048576,6,5,40,0.003814697265625,0,0.0,394279,37.601375579833984,371837,35.46113967895508,200271,19.09933090209961,185969,17.73538589477539,80375,7.665157318115234,80140,7.6427459716796875,184133,17.560291290283203,175168,16.705322265625,0,0.0,0,0.0,0,0.0,0,0.0,189478,18.070030212402344,235462,22.455406188964844,0,0.0,0,0.0
christchurch_3.tif,1024,1024,1048576,6,6,104,0.009918212890625,0,0.0,806995,76.96104049682617,815484,77.77061462402344,7437,0.7092475891113281,5095,0.4858970642089844,30385,2.8977394104003906,28390,2.7074813842773438,203416,19.399261474609375,196250,18.715858459472656,0,0.0,0,0.0,0,0.0,3155,0.3008842468261719,239,0.022792816162109375,202,0.01926422119140625,0,0.0,0,0.0
christchurch_30.tif,1024,1024,1048576,6,5,0,0.0,0,0.0,294559,28.09133529663086,295138,28.14655303955078,224698,21.428871154785156,197118,18.79863739013672,110403,10.528850555419922,125157,11.935901641845703,164406,15.678977966308594,139074,13.263130187988281,166,0.01583099365234375,0,0.0,0,0.0,0,0.0,254344,24.256134033203125,292089,27.855777740478516,0,0.0,0,0.0
christchurch_32.tif,1024,1024,1048576,6,5,0,0.0,0,0.0,205286,19.577598571777344,157631,15.03286361694336,180635,17.226696014404297,240094,22.89714813232422,106378,10.144996643066406,98569,9.400272369384766,275053,26.231098175048828,244168,23.285675048828125,859,0.08192062377929688,0,0.0,0,0.0,0,0.0,280365,26.737689971923828,308114,29.38404083251953,0,0.0,0,0.0
christchurch_33.tif,1024,1024,1048576,6,5,0,0.0,0,0.0,236838,22.586631774902344,237709,22.669696807861328,254889,24.308109283447266,237392,22.63946533203125,118189,11.271381378173828,114967,10.964107513427734,172148,16.417312622070312,154835,14.766216278076172,1105,0.10538101196289062,0,0.0,0,0.0,0,0.0,265407,25.31118392944336,303673,28.960514068603516,0,0.0,0,0.0
christchurch_34.tif,1024,1024,1048576,7,5,13,0.001239776611328125,0,0.0,274497,26.17807388305664,182711,17.424678802490234,222708,21.239089965820312,258719,24.67336654663086,82302,7.848930358886719,96035,9.158611297607422,217408,20.733642578125,223146,21.280860900878906,466,0.04444122314453125,0,0.0,0,0.0,0,0.0,251182,23.95458221435547,287965,27.462482452392578,0,0.0,0,0.0
christchurch_35.tif,1024,1024,1048576,6,5,0,0.0,0,0.0,214293,20.436573028564453,125457,11.96451187133789,223069,21.273517608642578,233403,22.259044647216797,84058,8.016395568847656,83138,7.928657531738281,271998,25.93975067138672,327438,31.22692108154297,3305,0.3151893615722656,0,0.0,0,0.0,0,0.0,251853,24.018573760986328,279140,26.620864868164062,0,0.0,0,0.0
christchurch_37.tif,1024,1024,1048576,7,6,1,9.5367431640625e-05,0,0.0,195551,18.64919662475586,172598,16.460227966308594,197222,18.808555603027344,260792,24.871063232421875,136000,12.969970703125,95647,9.12160873413086,262778,25.060462951660156,225302,21.486473083496094,5066,0.48313140869140625,278,0.02651214599609375,0,0.0,0,0.0,251958,24.028587341308594,293959,28.034114837646484,0,0.0,0,0.0
christchurch_38.tif,1024,1024,1048576,5,5,0,0.0,0,0.0,39135,3.7322044372558594,23797,2.269458770751953,503721,48.038578033447266,481992,45.966339111328125,147762,14.091682434082031,158070,15.074729919433594,42895,4.090785980224609,45846,4.372215270996094,0,0.0,0,0.0,0,0.0,0,0.0,315063,30.046749114990234,338871,32.317256927490234,0,0.0,0,0.0
christchurch_4.tif,1024,1024,1048576,8,8,7,0.000667572021484375,2409,0.22974014282226562,134532,12.829971313476562,65658,6.261634826660156,49226,4.694557189941406,181466,17.305946350097656,50274,4.794502258300781,35647,3.3995628356933594,272683,26.005077362060547,269258,25.678443908691406,393515,37.52851486206055,413293,39.41469192504883,0,0.0,0,0.0,69434,6.621742248535156,64779,6.177806854248047,0,0.0,0,0.0
christchurch_40.tif,1024,1024,1048576,6,5,52,0.0049591064453125,0,0.0,273057,26.04074478149414,120205,11.463642120361328,240708,22.955703735351562,338034,32.23743438720703,103367,9.857845306396484,107130,10.216712951660156,115437,11.008930206298828,139671,13.320064544677734,0,0.0,0,0.0,0,0.0,0,0.0,315955,30.131816864013672,343536,32.76214599609375,0,0.0,0,0.0
christchurch_41.tif,1024,1024,1048576,7,5,58,0.00553131103515625,0,0.0,277172,26.433181762695312,137893,13.150501251220703,203254,19.383811950683594,257823,24.58791732788086,85456,8.14971923828125,98340,9.378433227539062,177273,16.906070709228516,201724,19.237899780273438,193,0.018405914306640625,0,0.0,0,0.0,0,0.0,305170,29.10327911376953,352796,33.64524841308594,0,0.0,0,0.0
christchurch_44.tif,1024,1024,1048576,7,7,0,0.0,0,0.0,224292,21.390151977539062,234200,22.335052490234375,226499,21.600627899169922,341956,32.61146545410156,157546,15.024757385253906,74610,7.115364074707031,71049,6.775760650634766,81051,7.729625701904297,12963,1.2362480163574219,4311,0.4111289978027344,218509,20.838642120361328,167942,16.016197204589844,137718,13.133811950683594,144506,13.781166076660156,0,0.0,0,0.0
christchurch_45.tif,1024,1024,1048576,6,6,0,0.0,0,0.0,693308,66.11900329589844,733763,69.97709274291992,31826,3.0351638793945312,36260,3.4580230712890625,89718,8.556175231933594,79974,7.626914978027344,160203,15.278148651123047,143404,13.676071166992188,71451,6.814098358154297,52624,5.01861572265625,0,0.0,0,0.0,2070,0.19741058349609375,2551,0.24328231811523438,0,0.0,0,0.0
christchurch_47.tif,1024,1024,1048576,7,8,138,0.01316070556640625,97,0.009250640869140625,43553,4.153537750244141,126058,12.021827697753906,0,0.0,13688,1.305389404296875,23868,2.2762298583984375,48520,4.627227783203125,102831,9.80672836303711,107395,10.241985321044922,17626,1.6809463500976562,3073,0.2930641174316406,859932,82.00950622558594,748054,71.3399887084961,628,0.0598907470703125,1691,0.16126632690429688,0,0.0,0,0.0
christchurch_5.tif,1024,1024,1048576,6,7,0,0.0,9701,0.9251594543457031,281862,26.880455017089844,139452,13.299179077148438,148812,14.191818237304688,277705,26.484012603759766,94750,9.036064147949219,94431,9.00564193725586,348729,33.257389068603516,329125,31.387805938720703,8820,0.8411407470703125,15345,1.4634132385253906,0,0.0,0,0.0,165603,15.793132781982422,182817,17.43478775024414,0,0.0,0,0.0
christchurch_50.tif,1024,1024,1048576,6,7,0,0.0,0,0.0,616039,58.750057220458984,562103,53.606319427490234,79755,7.606029510498047,63405,6.046772003173828,77077,7.350635528564453,102643,9.788799285888672,215049,20.508670806884766,248187,23.668956756591797,103,0.009822845458984375,1082,0.10318756103515625,0,0.0,1109,0.10576248168945312,60553,5.774784088134766,70047,6.680202484130859,0,0.0,0,0.0
christchurch_51.tif,1024,1024,1048576,6,5,0,0.0,0,0.0,262165,25.002002716064453,314336,29.9774169921875,287834,27.449989318847656,200121,19.085025787353516,119420,11.388778686523438,113391,10.81380844116211,111301,10.614490509033203,89368,8.522796630859375,1579,0.15058517456054688,0,0.0,0,0.0,0,0.0,266277,25.394153594970703,331360,31.6009521484375,0,0.0,0,0.0
christchurch_53.tif,1024,1024,1048576,6,6,189,0.018024444580078125,0,0.0,594667,56.71186447143555,617226,58.863258361816406,180584,17.221832275390625,191918,18.30272674560547,106611,10.167217254638672,79401,7.572269439697266,86289,8.22916030883789,73431,7.002925872802734,0,0.0,0,0.0,0,0.0,2558,0.24394989013671875,80236,7.6519012451171875,84042,8.014869689941406,0,0.0,0,0.0
christchurch_56.tif,1024,1024,1048576,5,7,0,0.0,0,0.0,761197,72.59340286254883,860764,82.08885192871094,172806,16.480064392089844,94090,8.973121643066406,24108,2.2991180419921875,30250,2.8848648071289062,59689,5.692386627197266,30369,2.8962135314941406,0,0.0,491,0.046825408935546875,0,0.0,995,0.09489059448242188,30776,2.935028076171875,31617,3.0152320861816406,0,0.0,0,0.0
christchurch_59.tif,1024,1024,1048576,6,5,0,0.0,0,0.0,321952,30.7037353515625,290424,27.696990966796875,269221,25.674915313720703,259995,24.795055389404297,121457,11.58304214477539,117603,11.215496063232422,117041,11.16189956665039,95734,9.129905700683594,409,0.039005279541015625,0,0.0,0,0.0,0,0.0,218496,20.83740234375,284820,27.162551879882812,0,0.0,0,0.0
christchurch_6.tif,1024,1024,1048576,6,7,0,0.0,0,0.0,588780,56.15043640136719,543511,51.833248138427734,102188,9.745407104492188,105182,10.030937194824219,46421,4.427051544189453,51218,4.884529113769531,304372,29.027175903320312,311110,29.669761657714844,360,0.034332275390625,388,0.0370025634765625,0,0.0,29693,2.831745147705078,6455,0.6155967712402344,7474,0.7127761840820312,0,0.0,0,0.0
christchurch_63.tif,1024,1024,1048576,6,5,0,0.0,0,0.0,357283,34.07316207885742,163125,15.556812286376953,59051,5.631542205810547,185311,17.67263412475586,95862,9.142112731933594,83796,7.9914093017578125,397097,37.870121002197266,444619,42.40217208862305,354,0.03376007080078125,0,0.0,0,0.0,0,0.0,138929,13.24930191040039,171725,16.376972198486328,0,0.0,0,0.0
christchurch_64.tif,1024,1024,1048576,8,7,29,0.002765655517578125,0,0.0,270046,25.75359344482422,151045,14.404773712158203,315665,30.10416030883789,490208,46.7498779296875,35968,3.43017578125,31857,3.0381202697753906,34744,3.313446044921875,21753,2.0745277404785156,309770,29.541969299316406,235559,22.464656829833984,0,0.0,81821,7.803058624267578,60404,5.7605743408203125,36333,3.464984893798828,0,0.0,0,0.0
christchurch_65.tif,1024,1024,1048576,8,8,99,0.009441375732421875,0,0.0,490050,46.73480987548828,450924,43.00346374511719,163317,15.575122833251953,237343,22.63479232788086,127145,12.125492095947266,79893,7.619190216064453,89185,8.50534439086914,66686,6.359672546386719,118416,11.29302978515625,115902,11.053276062011719,1,9.5367431640625e-05,24272,2.31475830078125,60363,5.756664276123047,72167,6.882381439208984,0,0.0,0,0.0
christchurch_66.tif,1024,1024,1048576,6,8,0,0.0,0,0.0,189463,18.068599700927734,165308,15.764999389648438,17668,1.6849517822265625,52921,5.046939849853516,16811,1.6032218933105469,12635,1.2049674987792969,62902,5.998802185058594,66247,6.317806243896484,760247,72.50280380249023,735901,70.18098831176758,0,0.0,5055,0.4820823669433594,1485,0.14162063598632812,3952,0.37689208984375,0,0.0,0,0.0
christchurch_67.tif,1024,1024,1048576,5,4,0,0.0,0,0.0,53686,5.119895935058594,3238,0.30879974365234375,0,0.0,0,0.0,5931,0.5656242370605469,19,0.001811981201171875,114353,10.90555191040039,78207,7.458400726318359,874504,83.39920043945312,967112,92.23098754882812,0,0.0,0,0.0,102,0.00972747802734375,0,0.0,0,0.0,0,0.0
christchurch_68.tif,1024,1024,1048576,6,6,0,0.0,0,0.0,122208,11.6546630859375,593635,56.61344528198242,81042,7.728767395019531,64902,6.189537048339844,0,0.0,20056,1.912689208984375,60107,5.732250213623047,18332,1.7482757568359375,342,0.03261566162109375,0,0.0,772262,73.64864349365234,326982,31.183433532714844,12615,1.2030601501464844,24669,2.352619171142578,0,0.0,0,0.0
christchurch_69.tif,1024,1024,1048576,6,5,0,0.0,0,0.0,278753,26.58395767211914,265934,25.36144256591797,265610,25.330543518066406,279079,26.615047454833984,165317,15.765857696533203,130600,12.454986572265625,142071,13.548946380615234,136554,13.022804260253906,719,0.06856918334960938,0,0.0,0,0.0,0,0.0,196106,18.702125549316406,236409,22.545719146728516,0,0.0,0,0.0
christchurch_8.tif,1024,1024,1048576,6,6,0,0.0,0,0.0,465841,44.42605972290039,461365,43.99919509887695,171313,16.33768081665039,136361,13.004398345947266,90822,8.661460876464844,92631,8.833980560302734,133776,12.75787353515625,134860,12.861251831054688,477,0.045490264892578125,0,0.0,0,0.0,437,0.041675567626953125,186347,17.771434783935547,222922,21.259498596191406,0,0.0,0,0.0
coxsbazar_12.tif,1024,1024,1048576,7,8,11925,1.1372566223144531,12207,1.1641502380371094,88529,8.44278335571289,637199,60.76803207397461,72528,6.91680908203125,13586,1.2956619262695312,0,0.0,2452,0.2338409423828125,785719,74.93200302124023,301285,28.732776641845703,8098,0.7722854614257812,1808,0.17242431640625,74416,7.09686279296875,70581,6.731128692626953,7361,0.7019996643066406,9458,0.9019851684570312,0,0.0,0,0.0
coxsbazar_13.tif,1024,1024,1048576,6,7,0,0.0,0,0.0,157889,15.05746841430664,58097,5.540561676025391,5232,0.49896240234375,56,0.005340576171875,0,0.0,942,0.08983612060546875,66034,6.297492980957031,119231,11.37075424194336,36874,3.5165786743164062,25095,2.3932456970214844,780660,74.44953918457031,843463,80.43889999389648,1887,0.17995834350585938,1692,0.1613616943359375,0,0.0,0,0.0
coxsbazar_14.tif,1024,1024,1048576,7,7,43,0.004100799560546875,0,0.0,188107,17.939281463623047,73876,7.0453643798828125,50495,4.815578460693359,48052,4.5825958251953125,0,0.0,4426,0.42209625244140625,93984,8.9630126953125,93135,8.88204574584961,31928,3.044891357421875,18282,1.7435073852539062,656672,62.6251220703125,782234,74.59964752197266,27347,2.608013153076172,28571,2.724742889404297,0,0.0,0,0.0
coxsbazar_16.tif,1024,1024,1048576,5,6,0,0.0,0,0.0,66376,6.330108642578125,201412,19.208145141601562,16,0.00152587890625,611,0.058269500732421875,13765,1.3127326965332031,10376,0.989532470703125,127852,12.192916870117188,190355,18.153667449951172,0,0.0,1,9.5367431640625e-05,840567,80.16271591186523,645821,61.59029006958008,0,0.0,0,0.0,0,0.0,0,0.0
coxsbazar_17.tif,1024,1024,1048576,7,8,116577,11.11764907836914,118641,11.31448745727539,354367,33.79507064819336,302228,28.822708129882812,1750,0.16689300537109375,203,0.019359588623046875,16214,1.5462875366210938,20027,1.9099235534667969,279405,26.646137237548828,367687,35.065364837646484,0,0.0,321,0.030612945556640625,280130,26.71527862548828,239314,22.82276153564453,133,0.012683868408203125,155,0.014781951904296875,0,0.0,0,0.0
coxsbazar_20.tif,1024,1024,1048576,7,7,0,0.0,0,0.0,151544,14.452362060546875,75459,7.196331024169922,193096,18.415069580078125,332055,31.667232513427734,25770,2.4576187133789062,21840,2.08282470703125,234710,22.383689880371094,226004,21.553421020507812,9465,0.9026527404785156,318,0.03032684326171875,106171,10.125255584716797,84401,8.04910659790039,327820,31.263351440429688,308499,29.420757293701172,0,0.0,0,0.0
coxsbazar_21.tif,1024,1024,1048576,7,7,0,0.0,0,0.0,209833,20.011234283447266,223072,21.2738037109375,36031,3.4361839294433594,41739,3.980541229248047,10112,0.96435546875,7707,0.7349967956542969,211336,20.154571533203125,315531,30.091381072998047,1938,0.18482208251953125,3200,0.30517578125,515894,49.199485778808594,417857,39.84994888305664,63432,6.049346923828125,39470,3.7641525268554688,0,0.0,0,0.0
coxsbazar_25.tif,1024,1024,1048576,6,8,0,0.0,0,0.0,487548,46.49620056152344,482234,45.989418029785156,11155,1.0638236999511719,12272,1.17034912109375,9392,0.89569091796875,3139,0.2993583679199219,421785,40.224552154541016,415111,39.588069915771484,110904,10.576629638671875,127693,12.177753448486328,0,0.0,1036,0.0988006591796875,7792,0.74310302734375,7019,0.6693840026855469,0,0.0,0,0.0
coxsbazar_26.tif,1024,1024,1048576,7,7,0,0.0,0,0.0,394126,37.58678436279297,382795,36.50617599487305,61093,5.826282501220703,66890,6.379127502441406,0,0.0,12626,1.2041091918945312,404291,38.55619430541992,411986,39.29004669189453,23694,2.2596359252929688,1477,0.14085769653320312,139554,13.308906555175781,155984,14.87579345703125,24928,2.3773193359375,16818,1.6038894653320312,0,0.0,0,0.0
coxsbazar_27.tif,1024,1024,1048576,8,7,0,0.0,0,0.0,140266,13.376808166503906,196442,18.734169006347656,51604,4.9213409423828125,78454,7.481956481933594,9316,0.8884429931640625,28199,2.6892662048339844,527382,50.295066833496094,550868,52.53486633300781,44214,4.216575622558594,23683,2.258586883544922,222705,21.23880386352539,130452,12.440872192382812,50367,4.803371429443359,40478,3.8602828979492188,0,0.0,0,0.0
coxsbazar_28.tif,1024,1024,1048576,6,8,14466,1.3795852661132812,12568,1.198577880859375,498329,47.524356842041016,503855,48.05135726928711,7085,0.6756782531738281,267,0.025463104248046875,1489,0.14200210571289062,4151,0.3958702087402344,523224,49.898529052734375,527106,50.26874542236328,3983,0.3798484802246094,294,0.02803802490234375,0,0.0,76,0.0072479248046875,0,0.0,259,0.024700164794921875,0,0.0,0,0.0
coxsbazar_29.tif,1024,1024,1048576,4,5,0,0.0,0,0.0,910968,86.87667846679688,1002369,95.59335708618164,8374,0.7986068725585938,254,0.02422332763671875,0,0.0,30,0.00286102294921875,68670,6.548881530761719,35681,3.4028053283691406,60564,5.7758331298828125,10242,0.9767532348632812,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
coxsbazar_3.tif,1024,1024,1048576,7,6,0,0.0,0,0.0,303601,28.95364761352539,330537,31.522464752197266,179589,17.126941680908203,274752,26.202392578125,26264,2.504730224609375,13292,1.2676239013671875,221007,21.07686996459961,180291,17.193889617919922,17326,1.6523361206054688,0,0.0,36038,3.4368515014648438,5624,0.536346435546875,264751,25.24862289428711,244080,23.27728271484375,0,0.0,0,0.0
coxsbazar_30.tif,1024,1024,1048576,7,7,0,0.0,0,0.0,652205,62.19911575317383,438092,41.77970886230469,18276,1.7429351806640625,6981,0.6657600402832031,951,0.09069442749023438,3793,0.3617286682128906,126607,12.07418441772461,389701,37.1647834777832,27799,2.6511192321777344,2618,0.24967193603515625,214432,20.4498291015625,201336,19.200897216796875,8306,0.7921218872070312,6055,0.5774497985839844,0,0.0,0,0.0
coxsbazar_32.tif,1024,1024,1048576,6,8,0,0.0,0,0.0,279098,26.616859436035156,152691,14.561748504638672,139725,13.325214385986328,144292,13.760757446289062,7254,0.6917953491210938,4976,0.47454833984375,573368,54.680633544921875,706850,67.41046905517578,0,0.0,545,0.051975250244140625,7907,0.7540702819824219,2456,0.234222412109375,41224,3.931427001953125,36150,3.4475326538085938,0,0.0,0,0.0
coxsbazar_33.tif,1024,1024,1048576,7,8,10161,0.9690284729003906,6950,0.6628036499023438,652676,62.24403381347656,911315,86.90977096557617,5672,0.540924072265625,978,0.09326934814453125,5522,0.5266189575195312,2358,0.22487640380859375,361603,34.48514938354492,115464,11.011505126953125,10998,1.0488510131835938,1513,0.14429092407226562,0,0.0,7912,0.754547119140625,1944,0.185394287109375,2086,0.19893646240234375,0,0.0,0,0.0
coxsbazar_34.tif,1024,1024,1048576,6,7,0,0.0,0,0.0,362156,34.53788757324219,607954,57.97901153564453,65492,6.2458038330078125,35007,3.3385276794433594,0,0.0,16090,1.5344619750976562,499783,47.663021087646484,288612,27.524185180664062,35477,3.383350372314453,18692,1.7826080322265625,81498,7.772254943847656,80620,7.6885223388671875,4170,0.39768218994140625,1601,0.15268325805664062,0,0.0,0,0.0
coxsbazar_36.tif,1024,1024,1048576,7,7,0,0.0,0,0.0,222365,21.206378936767578,307309,29.307270050048828,32578,3.1068801879882812,33146,3.1610488891601562,8322,0.7936477661132812,20562,1.9609451293945312,459524,43.82362365722656,485013,46.25444412231445,62448,5.95550537109375,12437,1.1860847473144531,255897,24.404239654541016,184863,17.62990951538086,7442,0.7097244262695312,5246,0.5002975463867188,0,0.0,0,0.0
